area_type,area,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,agegroup_child,agegroup_working,agegroup_elderly,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,nationality_local,nationality_foreign,marital_never_married,marital_married,marital_widowed,marital_divorced,housing_owned,housing_rented,housing_quarters,labour_working,labour_unemployed,labour_out
sla,N.21 Pantai Irama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.44286922260403,51.55713077739597,26.4,68.0,5.6,97.77012951725386,1.391178335295716,0.1847658726564622,0.6539262747939498,,,,,,,99.31993595163988,0.6800640483601101,,,,,85.2518823255453,11.534580454862995,3.2057750523946287,50.6025,1.2975,48.1
sla,N.22 Jelawat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5778019586507,52.42219804134929,27.6,65.3,7.2,99.46614156000436,0.4725959960617,0.0131276665572694,0.0481347773766546,,,,,,,99.46681175190425,0.5331882480957564,,,,,94.93389348819969,4.0775979241319655,0.988508587668348,51.7462,2.9538000000000006,45.3
sla,N.23 Melor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.60045321724611,50.39954678275389,28.2,65.3,6.5,98.64021467120934,0.768836494105587,0.0241203605993909,0.5668284740856876,,,,,,,98.89379211640528,1.1062078835947282,,,,,92.63092269326684,5.523690773067331,1.8453865336658293,58.5816,3.0184,38.4
sla,N.24 Kadok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.81889577331387,49.18110422668613,28.4,64.3,7.3,99.04631051483068,0.7152671138769902,0.0323284571243837,0.2060939141679463,,,,,,,97.65973400686688,2.340265993133115,,,,,93.94983725828068,5.092858510434616,0.9573042312847032,61.8192,1.7808,36.4
sla,N.25 Kok Lanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.61862782675354,45.38137217324645,26.3,68.5,5.2,96.3838693210822,3.28534966819806,0.1347626339969372,0.1960183767228177,,,,,,,98.79768412983398,1.2023158701660244,,,,,92.35153901958752,6.891905896984143,0.7565550834283368,55.2928,3.907200000000001,40.8
sla,N.26 Bukit Panau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.121790190178494,48.87820980982151,30.5,64.4,5.1,92.75073879741872,6.692901513780833,0.081418491043966,0.4749411977564682,,,,,,,96.8770997049458,3.122900295054191,,,,,85.390814890623,13.96315722144045,0.6524242036586926,58.1652,2.2348000000000003,39.6
sla,N.27 Gual Ipoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0919191586166,47.9080808413834,30.1,62.9,7.1,98.49103736961146,0.5806299159436924,0.8135570333862202,0.1147756810586368,,,,,,,97.66575450858858,2.3342454914114272,,,,,84.62885920735714,6.415590102912196,8.977446901686008,54.5811,0.7189,44.7
sla,N.28 Kemahang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.77222964916718,48.22777035083282,31.8,60.8,7.4,98.50640906557682,0.2303548207319338,0.2823704254133383,0.980865688277912,,,,,,,97.24681143187485,2.753188568125158,,,,,91.23626373626374,6.016483516483516,2.7472527472527464,55.9009,1.1991,42.9
sla,N.29 Selising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.05130007027407,50.948699929725926,31.7,60.7,7.7,99.13962006985264,0.4458074225516086,0.0937047448675355,0.3208677627282278,,,,,,,98.99367533380185,1.0063246661981728,,,,,85.93953421090698,13.047880804281789,1.0125849848112267,53.4534,1.1466,45.4
sla,N.30 Limbongan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4555648225373,50.5444351774627,33.0,60.6,6.4,98.9455552710598,0.8426247061288145,0.0349153883755033,0.1769046344358837,,,,,,,99.52970067648968,0.4702993235103326,,,,,81.01210121012102,16.545654565456548,2.4312431243124317,53.058,2.442,44.5
sla,N.31 Semerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2983005905749,49.701699409425096,33.7,59.3,7.0,98.13058627480686,0.1939100136342978,0.0060596879260718,1.669444023632783,,,,,,,99.4485958780282,0.551404121971797,,,,,89.19301557338368,9.46201038225578,1.3449740443605471,58.0125,1.4875,40.5
sla,N.32 Gaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.32624707063944,50.67375292936056,32.2,59.3,8.5,99.39442365112072,0.1598048698431389,0.1009293914798772,0.3448420875562471,,,,,,,99.51037830599265,0.4896216940073652,,,,,92.70154951717944,5.052773411183472,2.2456770716370977,55.2,2.3000000000000003,42.5
sla,N.33 Pulai Chondong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.19165119482542,49.80834880517458,34.8,58.6,6.6,98.27310328170758,1.5850013585725928,0.0301905020680493,0.1117048576517827,,,,,,,99.18847697191111,0.8115230280888782,,,,,95.00444049733572,3.75222024866785,1.2433392539964476,54.233,1.9670000000000003,43.8
sla,N.34 Temangan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.53081651160447,47.46918348839553,32.5,59.6,8.0,97.13631548371664,2.549294330724806,0.2152889314150975,0.0991012541434576,,,,,,,98.28703859201288,1.712961407987102,,,,,90.32501889644747,3.1934996220710508,6.510015408320494,58.6028,2.6972,38.7
sla,N.35 Kemuning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.57693444214615,52.42306555785385,31.4,62.4,6.1,98.34475733718142,1.4875962905587503,0.0657852853171487,0.1018610869426819,,,,,,,99.46177550761956,0.5382244923804297,,,,,78.55741380921238,17.789404839764554,3.6531813510230777,56.1393,4.1607,39.7
sla,N.36 Bukit Bunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8645291253987,49.13547087460131,32.7,60.4,6.9,99.64230305119808,0.1034304430270642,0.0172384071711773,0.237028098603689,,,,,,,97.38123216384086,2.6187678361591407,,,,,88.1207400194742,10.905550146056475,0.9737098344693268,53.3664,1.0336,45.6
sla,N.37 Air Lanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.36431623931624,50.63568376068376,27.8,68.0,4.2,99.06657855608788,0.3524423151054573,0.4350459827082989,0.1459331460983534,,,,,,,97.00320512820512,2.996794871794872,,,,,61.36283185840708,29.53982300884956,9.097345132743364,56.028,1.972,42.0
sla,N.38 Kuala Balah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5946618412124,48.4053381587876,25.0,68.4,6.6,99.6550732969244,0.0804828973843058,0.0977292325380856,0.1667145731532049,,,,,,,98.36575435421852,1.6342456457814976,,,,,91.38023630504831,5.182599355531687,3.4371643394199785,57.408,2.392,40.2
sla,N.39 Mengkebang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.290772809511495,49.7092271904885,29.0,64.3,6.7,95.6933126809886,2.8150043773991515,1.205468381709206,0.2862145599030237,,,,,,,95.9485655208064,4.05143447919359,,,,,82.06817059114113,14.490367199077886,3.424995883418409,61.8307,1.0693,37.1
sla,N.40 Guchil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.75592176391574,50.24407823608426,28.8,64.7,6.5,89.37265917602997,8.93191546281434,1.508159443552702,0.1872659176029962,,,,,,,97.9720210988435,2.027978901156505,,,,,79.94794490836135,17.99154104760872,2.0496692332718798,58.255,2.745,39.0
sla,N.41 Manek Urai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.71015657899775,49.28984342100226,29.6,64.1,6.3,99.65297167929796,0.1037096130833665,0.0,0.2433187076186677,,,,,,,95.976417441905,4.023582558095019,,,,,94.68302658486708,3.190184049079755,2.12678936605317,56.5896,1.8104,41.6
sla,N.42 Dabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91034403537993,49.089655964620064,28.0,65.6,6.4,99.55375987457036,0.0301513598263281,0.2231200627148284,0.1929687028885002,,,,,,,95.2443857331572,4.7556142668428,,,,,76.17297908422837,5.879027699265121,17.919728660260034,63.0054,0.8945999999999998,36.1
sla,N.43 Nenggiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.36848635235732,46.63151364764268,41.3,54.3,4.4,98.51503320319016,0.233590282644242,1.0611672840124136,0.1902092301531684,,,,,,,92.9497518610422,7.050248138957817,,,,,80.32952252858104,4.539340954942838,15.16476126429052,52.921,3.679,43.4
sla,N.30 Paloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.52044311414201,37.479556885858,19.4,72.6,8.0,57.04910613260918,27.347816248019917,15.067511503356718,0.5355661160141811,,,,,,,81.81565711111797,18.184342888882032,,,,,80.0,15.0,5.0,71.1144,3.5856000000000003,25.3
sla,N.44 Paloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55703580349709,44.44296419650291,30.1,64.5,5.4,99.33474560523284,0.1226446649570743,0.100345634964879,0.4422640948452075,,,,,,,89.61532056619484,10.384679433805164,,,,,73.29793286554144,8.837473923762564,17.864593210695993,55.664,1.136,43.2
sla,N.45 Galas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.49253434202667,47.50746565797333,36.7,60.4,2.9,87.65455265736745,9.726652905485707,2.2497445841412818,0.369049853005567,,,,,,,95.4827792156082,4.517220784391798,,,,,76.29227557411274,11.223382045929018,12.484342379958246,54.8934,2.4066,42.7
sla,N.01 Kuala Besut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70567489579994,48.29432510420006,30.8,63.9,5.3,99.0815989428477,0.548397753551371,0.0925008259002312,0.2775024777006937,,,,,,,97.05033664636102,2.9496633536389867,,,,,83.55182302335109,13.45759934453093,2.9905776321179847,59.5296,2.8704,37.6
sla,N.02 Kota Putera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85985837626744,49.14014162373256,29.2,65.6,5.2,99.18568725600556,0.292194572845065,0.0958014992934639,0.4263166718559146,,,,,,,98.22617451243325,1.7738254875667536,,,,,81.73679498657117,9.947279419078882,8.305978314930867,54.397200000000005,2.8028000000000004,42.8
sla,N.03 Jertih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.60977592767244,49.39022407232756,30.3,63.4,6.3,96.89474034177805,2.702972272092559,0.0731431611144358,0.3291442250149611,,,,,,,97.81781521350288,2.182184786497122,,,,,92.27241458381106,5.824352212795231,1.891767943132309,58.9875,1.5125000000000002,39.5
sla,N.04 Hulu Besut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.29727533256341,49.70272466743658,28.9,63.6,7.5,99.16174426685198,0.6080611535788742,0.0086865879082696,0.2215079916608756,,,,,,,98.48154326532358,1.518456734676419,,,,,95.6803455723542,3.2397408207343417,1.079913606911447,58.848,2.452,38.7
sla,N.05 Jabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.69657973655241,49.30342026344759,31.5,62.1,6.4,99.49876619370758,0.2274830351634793,0.0192782233189389,0.2544725478099938,,,,,,,98.45499753255136,1.545002467448658,,,,,89.87548479281486,8.981424780567462,1.1226780975709327,61.344,2.556,36.1
sla,N.06 Permaisuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5429790912529,49.4570209087471,29.5,65.4,5.0,99.66634496070591,0.1461464221701365,0.0468771542809871,0.1406314628429615,,,,,,,97.96585444918688,2.034145550813118,,,,,77.7804353025592,16.048792154986845,6.170772542453959,58.7489,3.5511,37.7
sla,N.07 Langkap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.40723721998851,48.59276278001149,28.7,63.2,8.1,99.71879535558782,0.0544267053701015,0.0272133526850507,0.1995645863570391,,,,,,,97.4152785755313,2.584721424468696,,,,,85.99380085238279,11.681518791166216,2.324680356450994,62.4215,3.0785,34.5
sla,N.08 Batu Rakit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.785800637432686,49.214199362567314,28.0,66.1,5.8,99.58774373259052,0.2757660167130919,0.0334261838440111,0.1030640668523677,,,,,,,98.63721288053632,1.3627871194636774,,,,,90.6419780463466,6.508482093358466,2.8495398602949327,64.73519999999999,1.8648,33.400000000000006
sla,N.09 Tepuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.25737496409962,50.74262503590038,24.2,71.0,4.8,98.274154462122,1.2095669581708988,0.3519123380044252,0.1643662417026656,,,,,,,97.3515775653387,2.6484224346613057,,,,,92.95589867796951,6.297305479866788,0.7467958421636895,53.7896,3.0104,43.2
sla,N.10 Buluh Gading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.852999255446576,49.14700074455343,28.8,64.4,6.8,97.852680895367,1.9195731389901092,0.0943519000520562,0.1333940655908381,,,,,,,99.49823573209024,0.5017642679097472,,,,,89.4420600858369,7.768240343347639,2.7896995708154613,50.085,2.915,47.0
sla,N.11 Seberang Takir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.98593007387888,51.01406992612112,26.1,69.9,4.0,98.42900875673368,0.7309143548731579,0.7380336505375068,0.1020432378556681,,,,,,,99.14592254482142,0.8540774551785799,,,,,84.41229274474601,7.793853627626994,7.793853627626994,53.3502,2.0498000000000003,44.6
sla,N.12 Bukit Tunggal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12540192926045,48.87459807073955,27.4,66.3,6.3,96.16192040890836,3.591639284410369,0.0912741876597298,0.1551661190215407,,,,,,,99.23463611249493,0.765363887505095,,,,,87.85793562708102,9.25638179800222,2.8856825749167605,50.3706,3.3294,46.3
sla,N.13 Wakaf Mempelam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.782979383041386,50.21702061695861,26.4,65.6,8.0,99.25712791001833,0.5336123463248758,0.0993983782369866,0.1098613654198273,,,,,,,98.7702165039012,1.229783496098796,,,,,91.2740775121838,8.134137851009516,0.5801810164771408,56.8094,2.4906,40.7
sla,N.14 Bandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.272660684856255,48.72733931514375,22.7,68.9,8.3,89.1420480144172,9.9118233893287,0.6693698912273927,0.2767587050267104,,,,,,,94.83611060245376,5.163889397546237,,,,,79.95624829094886,19.22340716434236,0.820344544708778,57.8035,2.0965000000000003,40.1
sla,N.15 Ladang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.45105041218706,50.54894958781294,19.8,71.8,8.5,87.54996240452728,11.053068977798883,1.1318215995884284,0.2651470180854011,,,,,,,95.99589712418798,4.004102875812028,,,,,76.33164048659502,22.48730364946262,1.1810558639423585,59.75,2.7500000000000004,37.5
sla,N.16 Batu Buruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.28665028665029,49.713349713349714,25.3,67.1,7.5,96.5317055471368,3.184427891490406,0.1494034533541075,0.1344631080186967,,,,,,,98.3913983913984,1.6086016086016084,,,,,81.30695131476178,16.95738956868871,1.73565911654951,58.1256,3.9744,37.9
sla,N.17 Alur Limbat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.67695214105793,49.32304785894207,28.6,65.1,6.3,98.32837448045606,1.5035544754593562,0.0113561516273365,0.1567148924572441,,,,,,,99.02168046059734,0.9783195394026628,,,,,93.36936936936937,6.618618618618618,0.0120120120120157,52.7778,1.0222,46.2
sla,N.18 Bukit Payung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.285745536080505,49.7142544639195,29.6,64.6,5.8,99.55700758624508,0.2630267456669804,0.0332244310316185,0.1467412370563154,,,,,,,98.76131360914384,1.238686390856143,,,,,93.10620175672078,6.893798243279211,9.769962616701378e-15,56.1946,1.2054,42.6
sla,N.19 Ru Rendang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.64824120603015,49.35175879396985,29.3,65.0,5.7,99.6526369168357,0.1977687626774847,0.043103448275862,0.1064908722109533,,,,,,,99.09547738693468,0.9045226130653266,,,,,89.68684759916493,6.6805845511482245,3.6242171189979127,51.948,2.052,46.0
sla,N.20 Pengkalan Berangan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.92757431829689,48.07242568170311,28.4,65.7,5.9,96.64734489364838,3.035810777619492,0.0368423638060618,0.2800019649260696,,,,,,,98.16042626033703,1.8395737396629457,,,,,88.1491344873502,7.9005770084332,3.9502885042166,55.5599,2.7401,41.7
sla,N.21 Telemung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4669367039188,47.53306329608121,24.2,66.1,9.7,99.75633280877202,0.0710695974414944,0.0203055992689984,0.1522919945174881,,,,,,,96.13488848762871,3.865111512371285,,,,,92.21140472879,5.185773892310749,2.602821378899265,56.4706,1.3294,42.2
sla,N.22 Manir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85446664341588,49.14553335658413,27.4,65.2,7.4,99.8597124104414,0.090184879001954,0.0100205421113282,0.0400821684453128,,,,,,,99.44198096756514,0.5580190324348563,,,,,91.01200686106348,7.272727272727272,1.7152658662092586,50.7872,3.0127999999999995,46.2
sla,N.23 Kuala Berang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.39477368175455,46.60522631824545,25.6,67.2,7.3,99.10718010763904,0.2586674454503734,0.0250323334306812,0.6091201134799116,,,,,,,93.206564006844,6.793435993156012,,,,,83.06192943498642,15.3219837157661,1.616086849247471,51.9098,3.4902,44.6
sla,N.24 Ajil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.16495288735974,46.83504711264026,27.2,65.7,7.0,99.3594776643663,0.3016653580726476,0.0123972064961362,0.32645977106492,,,,,,,94.61234703053525,5.387652969464753,,,,,96.26899016979444,2.9267202859696155,0.8266309204647005,54.9488,1.3512,43.7
sla,N.25 Bukit Besi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.18732703502243,46.81267296497757,25.6,68.1,6.3,99.51341861048408,0.1404564835716077,0.1254075746175069,0.2207173313268121,,,,,,,95.11880904666477,4.881190953335242,,,,,78.26991676575506,6.510107015457789,15.219976218787156,51.198,1.802,47.0
sla,N.26 Rantau Abang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15119587968297,48.84880412031702,29.8,65.5,4.6,98.25825539225043,1.402939492269517,0.0190876121397213,0.3197175033403321,,,,,,,98.56776651536887,1.432233484631123,,,,,88.06928171166581,6.9587366276108,4.971981660723382,56.1421,1.5579000000000005,42.3
sla,N.27 Sura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21086353365178,51.78913646634822,25.9,69.5,4.6,96.79093504022144,3.018770002594932,0.0922642216647925,0.098030735518842,,,,,,,99.20482823717856,0.7951717628214297,,,,,88.52744433244753,10.657014569779165,0.815541097773298,53.289,2.511,44.2
sla,N.28 Paka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75763606472268,47.24236393527732,31.5,64.9,3.6,96.76799718036833,2.948277381267072,0.1145475372279496,0.169177901136664,,,,,,,98.20022497187853,1.799775028121485,,,,,73.77573010329198,19.03841866686483,7.193282306606228,52.8516,2.5484,44.6
sla,N.29 Kemasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.62345451675698,49.37654548324302,32.8,63.3,3.9,97.84228376104896,1.986808022004433,0.0988063129222634,0.0721019040243544,,,,,,,98.50844425737886,1.4915557426211397,,,,,82.52913514618687,15.681864649355958,1.7787773461459826,61.4394,2.3606000000000003,36.2
sla,N.30 Kijal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.11201292456822,45.88798707543178,32.0,65.9,2.1,98.95326728710096,0.8325828079655759,0.0580406284399079,0.1561092764935454,,,,,,,96.09762664922876,3.9023733507712426,,,,,88.46091600582618,10.050169930409451,1.4889140637643632,63.39580000000001,2.5042,34.099999999999994
sla,N.31 Cukai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.60204040967601,48.397959590324,32.8,64.2,3.0,90.19380081922112,9.290619714291536,0.364777567198549,0.1508018992887856,,,,,,,97.77826485474036,2.2217351452596343,,,,,87.11583093044518,10.429706730431114,2.454462339123708,63.096,2.9040000000000004,34.0
sla,N.23 Air Putih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.25773195876289,49.74226804123711,20.9,67.3,11.8,12.175945601359969,78.15554611134722,9.22226944326392,0.4462388440288993,,,,,,,95.75420510037982,4.245794899620185,,,,,95.56231003039514,2.2289766970618032,2.2289766970618032,67.206,1.7940000000000005,31.0
sla,N.32 Air Putih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.70467448400276,47.29532551599724,32.1,64.5,3.4,96.14065897307242,2.956179963204549,0.7024586051179127,0.2007024586051179,,,,,,,95.17164535469836,4.828354645301638,,,,,90.97757040867953,7.465287537242116,1.5515206026195965,63.954,2.046,34.0
sla,N.01 Penaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.494558088417776,49.50544191158223,26.9,67.0,6.1,96.06685276644478,3.306849903371269,0.4509340777324458,0.1753632524515067,,,,,,,99.06051689296984,0.9394831070301698,,,,,87.88778877887789,12.145214521452145,0.0,56.7035,2.7965,40.5
sla,N.02 Bertam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54846391998095,46.45153608001905,22.9,70.5,6.6,76.38077365974326,17.64831321704269,5.565744018424532,0.4051691047895253,,,,,,,93.06580931967927,6.934190680320711,,,,,92.0086393088553,7.991360691144708,0.0,60.4136,2.3864,37.2
sla,N.03 Pinang Tunggal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.26017409886553,48.73982590113447,26.5,70.1,3.4,87.25573630977709,8.266505188046217,4.327190599325718,0.1505679028509705,,,,,,,96.00892492379246,3.991075076207536,,,,,81.87765408011019,18.12234591988982,0.0,62.6285,2.2715000000000005,35.099999999999994
sla,N.04 Permatang Berangan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.55329743939738,48.44670256060261,25.0,69.4,5.6,91.81329875902944,4.00867885587278,3.9689889662106737,0.2090334188870955,,,,,,,95.53095220039938,4.469047799600617,,,,,89.54375467464473,10.456245325355273,0.0,61.2779,3.0221,35.7
sla,N.05 Sungai Dua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.45323664284953,49.54676335715048,26.2,67.1,6.7,75.9223875777066,20.98011248957184,2.906429128878603,0.1910708038429451,,,,,,,99.06953183320891,0.9304681667910844,,,,,86.7,12.4,0.9,63.58819999999999,2.5118,33.900000000000006
sla,N.06 Telok Ayer Tawar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.99564197116996,49.00435802883003,21.5,71.2,7.3,63.18485989125888,27.627910218876337,8.62958315906873,0.5576467307960407,,,,,,,96.1850486087831,3.814951391216896,,,,,84.50158993502005,12.678003594635696,2.8204064703442557,56.8799,1.2201000000000002,41.9
sla,N.07 Sungai Puyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.854519345508976,49.14548065449103,18.5,72.7,8.7,19.3623790662944,72.40006060212541,7.763565136463001,0.4739951951172001,,,,,,,93.44699957526848,6.553000424731509,,,,,84.72836268265269,15.264143874110154,0.0,59.7792,2.6208,37.6
sla,N.08 Bagan Jermal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61336515513126,52.38663484486874,19.0,72.2,8.8,23.24515328048897,60.65959952885748,15.531786203164296,0.5634609874892561,,,,,,,91.4284882705629,8.571511729437102,,,,,85.71736785329018,14.282632146709815,0.0,62.241400000000006,2.4586,35.3
sla,N.09 Bagan Dalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5028881740514,48.4971118259486,21.7,73.4,4.9,23.684111374854,59.12362005953054,16.766512188689198,0.425756376926265,,,,,,,91.80242814153782,8.197571858462178,,,,,72.37148023766468,27.628519762335312,0.0,59.9625,1.5375,38.5
sla,N.10 Seberang Jaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.79743382070847,47.20256617929153,20.1,75.6,4.3,76.47986814221804,15.064751589357192,7.907935012950318,0.5474452554744526,,,,,,,90.51962999275332,9.480370007246686,,,,,63.46520612254878,34.4515624235904,2.0832314538608245,61.3752,2.8248,35.8
sla,N.11 Permatang Pasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5056982132968,49.4943017867032,22.3,71.2,6.5,77.98917063644703,17.94537976743498,3.8169068260496495,0.2485427700683492,,,,,,,98.50768020053049,1.492319799469527,,,,,60.05758946935418,39.94241053064582,0.0,58.59,3.41,38.0
sla,N.12 Penanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.981158145961565,50.01884185403844,22.9,70.3,6.8,84.17012908750674,14.3233213866599,1.1766944717561612,0.3298550540771988,,,,,,,99.01080266298204,0.9891973370179626,,,,,81.97317572175494,15.696749261195729,2.3300750170493294,57.6216,2.7784,39.6
sla,N.13 Berapit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.19155290102389,45.80844709897611,16.3,75.7,8.1,12.195026280693495,77.15933160743704,10.316152820271435,0.3294892915980231,,,,,,,90.63566552901024,9.364334470989762,,,,,81.1,18.7,0.2,69.6924,2.0076,28.3
sla,N.14 Machang Bubuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.027405321340005,46.97259467866,19.6,74.5,5.8,34.89803386672877,53.30183971522672,11.441941958592546,0.3581844594519667,,,,,,,94.75957294775336,5.240427052246647,,,,,77.88768048003,21.634164635289704,0.4828426776673541,67.08,1.72,31.200000000000003
sla,N.15 Padang Lalang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.59387214727021,49.40612785272979,19.0,71.7,9.3,21.83946574530077,69.44537555114354,8.222674883325167,0.4924838202305133,,,,,,,97.80103391753876,2.198966082461228,,,,,80.64414669434484,19.35585330565516,0.0,66.60990000000001,1.2901,32.099999999999994
sla,N.16 Perai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.08606014753168,44.91393985246832,18.4,76.4,5.2,25.707619844169567,43.4476383325263,29.911520007043187,0.93322181626095,,,,,,,85.9353130319652,14.064686968034804,,,,,78.31296992481202,21.68703007518797,0.0,69.788,3.212,27.0
sla,N.17 Bukit Tengah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.21220089403103,43.78779910596897,15.3,80.8,3.9,41.51233981062479,43.33003764687987,13.674563638437846,1.483058904057497,,,,,,,69.14804102024718,30.851958979752823,,,,,84.03113478082753,15.968865219172471,0.0,74.66990000000001,2.2301,23.099999999999994
